399	2.1715	0.0102
400	2.176	0.0102
401	2.1805	0.0102
402	2.185	0.0102
403	2.1895	0.0102
404	2.194	0.0102
405	2.1985	0.0102
406	2.203	0.0103
407	2.2074	0.0103
408	2.2119	0.0103
409	2.2164	0.0103
410	2.2209	0.0103
411	2.2254	0.0103
412	2.2299	0.0103
413	2.2344	0.0103
414	2.2389	0.0103
415	2.2433	0.0103
416	2.2478	0.0103
417	2.2523	0.0103
418	2.2568	0.0103
419	2.2613	0.0103
420	2.2658	0.0103
421	2.2703	0.0103
422	2.2748	0.0103
423	2.2792	0.0103
424	2.2837	0.0103
425	2.2882	0.0103
426	2.2927	0.0103
427	2.2972	0.0103
428	2.3017	0.0103
429	2.3062	0.0103
430	2.3107	0.0103
431	2.3151	0.0103
432	2.3196	0.0103
433	2.3241	0.0103
434	2.3286	0.0103
435	2.3331	0.0103
436	2.3376	0.0103
437	2.3421	0.0103
438	2.3466	0.0103
439	2.351	0.0104
440	2.3555	0.0104
441	2.36	0.0104
442	2.3645	0.0104
443	2.369	0.0104
444	2.3735	0.0104
445	2.378	0.0104
446	2.3825	0.0104
447	2.3869	0.0104
448	2.3914	0.0104
449	2.3959	0.0104
450	2.4004	0.0104
451	2.4049	0.0104
452	2.4094	0.0104
453	2.4139	0.0104
454	2.4184	0.0104
455	2.4228	0.0104
456	2.4273	0.0104
457	2.4318	0.0104
458	2.4363	0.0104
459	2.4408	0.0104
460	2.4453	0.0104
461	2.4498	0.0104
462	2.4543	0.0104
463	2.4588	0.0104
464	2.4632	0.0104
465	2.4677	0.0104
466	2.4722	0.0104
467	2.4767	0.0104
468	2.4812	0.0104
